visit_id,customer_id,visit_duration,payment_method,order_date
1607,652,56,credit_card,2023-03-02
1608,481,55,cash,2023-03-03
1609,743,18,credit_card,2023-03-03
1610,43,35,cash,2023-03-03
1611,762,7,cash,2023-03-03
1612,630,60,credit_card,2023-03-03
1613,140,21,credit_card,2023-03-03
1614,262,7,cash,2023-03-03
1615,379,57,credit_card,2023-03-03
1616,847,56,credit_card,2023-03-03
1617,953,37,credit_card,2023-03-03
1618,771,25,credit_card,2023-03-03
1619,742,25,cash,2023-03-03
1620,398,7,cash,2023-03-03
1621,616,39,cash,2023-03-03
1622,978,39,cash,2023-03-03
1623,109,41,credit_card,2023-03-03
1624,813,44,cash,2023-03-03
1625,375,58,cash,2023-03-03
1626,250,51,credit_card,2023-03-04
1627,58,45,credit_card,2023-03-04
1628,938,46,credit_card,2023-03-04
1629,526,8,credit_card,2023-03-04
1630,299,3,cash,2023-03-04
1631,697,45,cash,2023-03-05
1632,810,32,credit_card,2023-03-05
1633,816,27,cash,2023-03-05
1634,730,30,cash,2023-03-05
1635,524,21,credit_card,2023-03-06
1636,281,17,credit_card,2023-03-06
1637,153,25,credit_card,2023-03-06
1638,171,45,cash,2023-03-06
1639,423,25,cash,2023-03-06
1640,21,13,credit_card,2023-03-06
1641,467,20,cash,2023-03-06
1642,669,15,cash,2023-03-06
1643,53,56,cash,2023-03-06
1644,876,52,credit_card,2023-03-06
1645,115,56,cash,2023-03-06
1646,988,45,cash,2023-03-06
1647,756,42,credit_card,2023-03-06
1648,784,13,credit_card,2023-03-06
1649,447,37,credit_card,2023-03-06
1650,829,43,credit_card,2023-03-06
1651,685,21,cash,2023-03-06
1652,602,15,cash,2023-03-06
1653,373,38,credit_card,2023-03-06
1654,644,37,credit_card,2023-03-06
1655,66,5,credit_card,2023-03-06
1656,328,19,cash,2023-03-06
1657,924,4,cash,2023-03-06
1658,424,59,cash,2023-03-06
1659,100,14,cash,2023-03-06
1660,961,17,cash,2023-03-06
1661,157,1,cash,2023-03-07
1662,307,5,cash,2023-03-07
1663,604,40,credit_card,2023-03-07
1664,802,41,credit_card,2023-03-07
1665,73,9,credit_card,2023-03-07
1666,928,46,credit_card,2023-03-07
1667,409,44,cash,2023-03-07
1668,559,19,credit_card,2023-03-07
1669,520,36,cash,2023-03-07
1670,751,14,cash,2023-03-07
1671,305,48,cash,2023-03-07
1672,876,54,cash,2023-03-07
1673,821,26,cash,2023-03-07
1674,345,54,credit_card,2023-03-07
1675,69,48,credit_card,2023-03-07
1676,915,29,cash,2023-03-07
1677,110,23,credit_card,2023-03-07
1678,588,2,credit_card,2023-03-07
1679,950,3,credit_card,2023-03-07
1680,411,46,credit_card,2023-03-07
1681,211,8,cash,2023-03-07
1682,485,44,cash,2023-03-07
1683,545,25,cash,2023-03-07
1684,904,53,credit_card,2023-03-07
1685,552,34,cash,2023-03-07
1686,339,16,cash,2023-03-07
1687,669,30,credit_card,2023-03-07
1688,795,34,cash,2023-03-07
1689,479,60,cash,2023-03-08
1690,800,55,cash,2023-03-08
1691,585,24,cash,2023-03-08
1692,940,59,cash,2023-03-08
1693,366,18,cash,2023-03-08
1694,424,51,cash,2023-03-08
1695,885,10,credit_card,2023-03-08
1696,519,56,credit_card,2023-03-08
1697,45,26,cash,2023-03-08
1698,962,3,credit_card,2023-03-08
1699,713,45,cash,2023-03-08
1700,665,50,credit_card,2023-03-08
1701,241,34,credit_card,2023-03-08
1702,247,55,credit_card,2023-03-08
1703,236,13,cash,2023-03-08
1704,611,35,cash,2023-03-08
1705,469,37,credit_card,2023-03-08
1706,370,40,credit_card,2023-03-08
1707,468,26,cash,2023-03-08
1708,641,26,cash,2023-03-08
1709,395,35,cash,2023-03-08
1710,708,58,credit_card,2023-03-08
1711,228,57,credit_card,2023-03-08
1712,767,46,credit_card,2023-03-08
1713,492,5,cash,2023-03-08
1714,813,40,credit_card,2023-03-08
1715,721,48,credit_card,2023-03-08
1716,19,54,credit_card,2023-03-08
1717,803,35,cash,2023-03-08
1718,492,46,cash,2023-03-09
1719,75,28,cash,2023-03-09
1720,71,31,cash,2023-03-09
1721,422,6,cash,2023-03-09
1722,950,11,credit_card,2023-03-09
1723,833,19,credit_card,2023-03-09
1724,184,25,cash,2023-03-09
1725,550,55,credit_card,2023-03-09
1726,26,4,cash,2023-03-09
1727,40,30,cash,2023-03-09
1728,531,7,cash,2023-03-09
1729,801,7,cash,2023-03-09
1730,230,11,cash,2023-03-09
1731,815,33,cash,2023-03-09
1732,88,49,credit_card,2023-03-09
1733,559,34,credit_card,2023-03-09
1734,159,49,cash,2023-03-09
1735,979,26,cash,2023-03-09
1736,562,46,cash,2023-03-09
1737,625,55,cash,2023-03-09
1738,794,47,credit_card,2023-03-09
1739,28,56,cash,2023-03-09
1740,259,16,credit_card,2023-03-09
1741,138,16,cash,2023-03-09
1742,715,58,cash,2023-03-09
1743,141,36,credit_card,2023-03-10
1744,980,54,cash,2023-03-10
1745,246,51,credit_card,2023-03-10
1746,341,20,cash,2023-03-10
1747,163,7,cash,2023-03-10
1748,169,53,credit_card,2023-03-10
1749,541,11,credit_card,2023-03-10
1750,228,24,cash,2023-03-10
1751,55,4,cash,2023-03-10
1752,125,9,cash,2023-03-10
1753,490,16,cash,2023-03-10
1754,518,6,cash,2023-03-10
1755,765,54,credit_card,2023-03-10
1756,372,17,credit_card,2023-03-10
1757,932,45,cash,2023-03-10
1758,942,37,cash,2023-03-10
1759,707,54,cash,2023-03-10
1760,887,50,cash,2023-03-10
1761,261,42,credit_card,2023-03-10
1762,149,55,cash,2023-03-10
1763,325,9,credit_card,2023-03-10
1764,969,3,cash,2023-03-10
1765,832,46,cash,2023-03-10
1766,601,2,cash,2023-03-10
1767,77,7,credit_card,2023-03-10
1768,172,12,cash,2023-03-11
1769,421,14,credit_card,2023-03-11
1770,530,23,cash,2023-03-11
1771,178,1,credit_card,2023-03-11
1772,566,34,credit_card,2023-03-11
1773,100,50,cash,2023-03-11
1774,814,58,credit_card,2023-03-11
1775,93,2,credit_card,2023-03-11
1776,72,25,cash,2023-03-11
1777,860,29,cash,2023-03-11
1778,715,3,credit_card,2023-03-11
1779,190,31,cash,2023-03-11
1780,422,11,credit_card,2023-03-11
1781,467,34,credit_card,2023-03-11
1782,371,55,cash,2023-03-11
1783,115,30,cash,2023-03-11
1784,653,23,credit_card,2023-03-11
1785,530,41,credit_card,2023-03-11
1786,184,31,credit_card,2023-03-12
1787,641,21,cash,2023-03-12
1788,556,57,credit_card,2023-03-12
1789,181,4,cash,2023-03-12
1790,144,45,cash,2023-03-12
1791,878,21,cash,2023-03-12
1792,467,27,credit_card,2023-03-12
1793,645,12,cash,2023-03-12
1794,124,5,cash,2023-03-12
1795,480,10,credit_card,2023-03-12
1796,606,53,cash,2023-03-12
1797,673,27,credit_card,2023-03-12
1798,230,51,cash,2023-03-12
1799,316,31,credit_card,2023-03-12
1800,844,60,cash,2023-03-12
1801,980,60,cash,2023-03-12
1802,851,34,credit_card,2023-03-13
1803,753,38,cash,2023-03-13
1804,3,1,cash,2023-03-13
1805,198,44,cash,2023-03-13
1806,334,18,cash,2023-03-13
1807,666,17,credit_card,2023-03-13
1808,354,25,cash,2023-03-13
1809,536,24,cash,2023-03-13
1810,141,43,credit_card,2023-03-14
1811,868,47,cash,2023-03-14
1812,55,50,credit_card,2023-03-14
1813,641,33,cash,2023-03-14
1814,819,47,cash,2023-03-14
1815,414,39,credit_card,2023-03-14
1816,907,5,cash,2023-03-14
1817,497,23,cash,2023-03-14
1818,548,3,cash,2023-03-14
1819,317,30,credit_card,2023-03-14
1820,212,15,credit_card,2023-03-14
1821,337,10,credit_card,2023-03-14
1822,754,23,credit_card,2023-03-14
1823,737,15,credit_card,2023-03-14
1824,742,34,cash,2023-03-14
1825,63,57,cash,2023-03-14
1826,903,26,cash,2023-03-14
1827,948,20,credit_card,2023-03-14
1828,514,4,credit_card,2023-03-14
1829,700,59,credit_card,2023-03-14
1830,602,56,cash,2023-03-14
1831,347,53,cash,2023-03-14
1832,987,25,cash,2023-03-14
1833,472,24,credit_card,2023-03-14
1834,996,27,credit_card,2023-03-14
1835,89,43,credit_card,2023-03-14
1836,267,41,credit_card,2023-03-14
1837,794,34,credit_card,2023-03-14
1838,176,27,cash,2023-03-14
1839,244,37,cash,2023-03-14
1840,828,33,cash,2023-03-14
1841,892,47,credit_card,2023-03-15
1842,937,1,credit_card,2023-03-15
1843,991,26,credit_card,2023-03-15
1844,459,22,credit_card,2023-03-15
1845,278,27,cash,2023-03-15
1846,543,14,credit_card,2023-03-15
1847,39,43,credit_card,2023-03-15
1848,787,42,credit_card,2023-03-15
1849,647,47,credit_card,2023-03-15
1850,859,42,cash,2023-03-15
1851,637,3,cash,2023-03-15
1852,969,38,cash,2023-03-15
1853,24,10,credit_card,2023-03-15
1854,728,56,cash,2023-03-15
1855,557,16,credit_card,2023-03-15
1856,839,38,cash,2023-03-15
1857,251,44,credit_card,2023-03-15
1858,692,28,cash,2023-03-15
1859,723,34,credit_card,2023-03-15
1860,73,41,cash,2023-03-15
1861,997,25,credit_card,2023-03-16
1862,229,41,credit_card,2023-03-16
1863,391,47,credit_card,2023-03-16
1864,816,12,credit_card,2023-03-16
1865,659,13,cash,2023-03-16
1866,134,32,cash,2023-03-16
1867,514,40,cash,2023-03-16
1868,14,33,credit_card,2023-03-16
1869,664,60,credit_card,2023-03-16
1870,57,10,cash,2023-03-16
1871,79,47,cash,2023-03-17
1872,251,55,cash,2023-03-17
1873,424,10,cash,2023-03-17
1874,537,43,cash,2023-03-17
1875,588,11,credit_card,2023-03-17
1876,623,26,credit_card,2023-03-17
1877,777,57,cash,2023-03-17
1878,718,4,cash,2023-03-17
1879,88,14,credit_card,2023-03-17
1880,304,56,cash,2023-03-17
1881,247,59,cash,2023-03-17
1882,608,57,cash,2023-03-17
1883,399,19,cash,2023-03-17
1884,886,43,cash,2023-03-17
1885,792,16,credit_card,2023-03-17
1886,7,20,cash,2023-03-17
1887,423,9,cash,2023-03-17
1888,361,18,credit_card,2023-03-17
1889,867,42,cash,2023-03-17
1890,381,8,credit_card,2023-03-17
1891,153,54,credit_card,2023-03-17
1892,345,40,credit_card,2023-03-17
1893,924,56,credit_card,2023-03-17
1894,242,21,credit_card,2023-03-17
1895,410,25,credit_card,2023-03-17
1896,56,28,cash,2023-03-17
1897,656,30,cash,2023-03-17
1898,566,42,credit_card,2023-03-17
1899,153,27,cash,2023-03-17
1900,199,44,credit_card,2023-03-17
1901,791,16,cash,2023-03-17
1902,498,5,cash,2023-03-17
1903,175,59,cash,2023-03-18
1904,1,57,credit_card,2023-03-18
1905,38,8,credit_card,2023-03-18
1906,406,9,credit_card,2023-03-18
1907,789,10,cash,2023-03-18
1908,830,46,credit_card,2023-03-18
1909,120,38,cash,2023-03-18
1910,666,10,credit_card,2023-03-18
1911,977,37,cash,2023-03-19
1912,583,3,cash,2023-03-19
1913,671,22,credit_card,2023-03-19
1914,49,26,cash,2023-03-19
1915,665,23,credit_card,2023-03-19
1916,756,21,cash,2023-03-19
1917,850,23,credit_card,2023-03-19
1918,388,34,credit_card,2023-03-19
1919,136,13,cash,2023-03-19
1920,969,29,cash,2023-03-19
1921,108,26,cash,2023-03-19
1922,151,24,cash,2023-03-19
1923,284,5,cash,2023-03-19
1924,943,41,credit_card,2023-03-19
1925,72,37,credit_card,2023-03-19
1926,801,3,credit_card,2023-03-19
1927,301,57,credit_card,2023-03-19
1928,364,33,credit_card,2023-03-19
1929,318,38,cash,2023-03-19
1930,311,55,credit_card,2023-03-19
1931,435,55,credit_card,2023-03-19
1932,30,47,credit_card,2023-03-19
1933,13,56,credit_card,2023-03-19
1934,342,24,credit_card,2023-03-20
1935,795,6,cash,2023-03-20
1936,653,34,credit_card,2023-03-20
1937,287,7,cash,2023-03-20
1938,616,11,credit_card,2023-03-20
1939,620,52,cash,2023-03-20
1940,153,38,credit_card,2023-03-20
1941,703,22,credit_card,2023-03-20
1942,917,51,cash,2023-03-20
1943,600,35,cash,2023-03-20
1944,558,55,cash,2023-03-20
1945,800,60,credit_card,2023-03-21
1946,737,39,credit_card,2023-03-21
1947,692,40,cash,2023-03-21
1948,761,53,credit_card,2023-03-21
1949,92,17,cash,2023-03-21
1950,560,43,credit_card,2023-03-21
1951,378,6,cash,2023-03-21
1952,662,1,credit_card,2023-03-21
1953,386,45,cash,2023-03-21
1954,492,43,cash,2023-03-21
1955,253,12,cash,2023-03-21
1956,697,19,credit_card,2023-03-21
1957,763,53,cash,2023-03-21
1958,374,43,cash,2023-03-21
1959,386,16,credit_card,2023-03-21
1960,865,44,cash,2023-03-21
1961,9,29,cash,2023-03-21
1962,968,51,credit_card,2023-03-21
1963,622,26,credit_card,2023-03-21
1964,937,42,cash,2023-03-21
1965,574,19,credit_card,2023-03-21
1966,943,4,cash,2023-03-21
1967,185,4,cash,2023-03-21
1968,110,40,credit_card,2023-03-21
1969,131,51,credit_card,2023-03-21
1970,452,46,cash,2023-03-21
1971,786,7,credit_card,2023-03-21
1972,58,39,cash,2023-03-21
1973,804,34,credit_card,2023-03-21
1974,527,29,cash,2023-03-21
1975,97,13,cash,2023-03-21
1976,960,36,cash,2023-03-21
1977,121,35,credit_card,2023-03-21
1978,877,2,cash,2023-03-21
1979,706,4,cash,2023-03-21
1980,192,28,credit_card,2023-03-21
1981,304,35,cash,2023-03-21
1982,302,56,cash,2023-03-21
1983,346,39,credit_card,2023-03-21
1984,448,46,credit_card,2023-03-21
1985,36,59,cash,2023-03-21
1986,560,42,cash,2023-03-21
1987,424,17,cash,2023-03-21
1988,228,34,credit_card,2023-03-21
1989,86,20,credit_card,2023-03-22
1990,134,48,cash,2023-03-22
1991,218,33,credit_card,2023-03-22
1992,849,29,credit_card,2023-03-22
1993,777,29,cash,2023-03-22
1994,666,7,credit_card,2023-03-22
1995,305,24,credit_card,2023-03-22
1996,660,57,cash,2023-03-22
1997,50,52,cash,2023-03-22
1998,285,23,credit_card,2023-03-22
1999,53,58,credit_card,2023-03-22
2000,111,42,credit_card,2023-03-22
2001,606,43,cash,2023-03-22
2002,83,35,cash,2023-03-22
2003,437,22,credit_card,2023-03-22
2004,777,3,cash,2023-03-22
2005,857,33,credit_card,2023-03-22
2006,291,40,cash,2023-03-22
2007,902,24,credit_card,2023-03-22
2008,377,41,credit_card,2023-03-22
2009,153,26,credit_card,2023-03-22
2010,108,29,cash,2023-03-22
2011,141,15,credit_card,2023-03-22
2012,62,56,credit_card,2023-03-22
2013,397,25,credit_card,2023-03-23
2014,293,32,cash,2023-03-23
2015,913,31,cash,2023-03-23
2016,438,33,cash,2023-03-23
2017,426,51,cash,2023-03-23
2018,386,57,credit_card,2023-03-23
2019,493,1,credit_card,2023-03-23
2020,416,21,credit_card,2023-03-23
2021,316,44,cash,2023-03-23
2022,359,21,cash,2023-03-23
2023,489,23,credit_card,2023-03-23
2024,634,25,cash,2023-03-23
2025,220,13,cash,2023-03-23
2026,552,47,credit_card,2023-03-23
2027,640,14,cash,2023-03-23
2028,729,27,cash,2023-03-23
2029,343,33,credit_card,2023-03-23
2030,990,53,cash,2023-03-23
2031,219,50,credit_card,2023-03-23
2032,587,8,credit_card,2023-03-23
2033,57,37,cash,2023-03-23
2034,112,44,cash,2023-03-23
2035,51,28,cash,2023-03-23
2036,126,56,cash,2023-03-23
2037,761,29,cash,2023-03-23
2038,987,47,credit_card,2023-03-23
2039,698,50,cash,2023-03-23
2040,112,56,cash,2023-03-23
2041,128,57,cash,2023-03-23
2042,324,35,credit_card,2023-03-23
2043,368,7,cash,2023-03-23
2044,502,6,cash,2023-03-23
2045,477,27,cash,2023-03-23
2046,58,48,cash,2023-03-24
2047,744,60,credit_card,2023-03-24
2048,151,32,cash,2023-03-24
2049,850,20,credit_card,2023-03-24
2050,372,37,cash,2023-03-24
2051,924,54,credit_card,2023-03-24
2052,87,44,credit_card,2023-03-24
2053,86,37,credit_card,2023-03-24
2054,110,46,credit_card,2023-03-24
2055,645,22,credit_card,2023-03-24
2056,62,38,credit_card,2023-03-24
2057,909,33,cash,2023-03-24
2058,621,46,cash,2023-03-24
2059,977,35,cash,2023-03-24
2060,974,25,credit_card,2023-03-24
2061,433,33,cash,2023-03-24
2062,500,22,credit_card,2023-03-24
2063,383,37,credit_card,2023-03-24
2064,15,56,credit_card,2023-03-24
2065,890,39,cash,2023-03-24
2066,616,10,credit_card,2023-03-24
2067,858,31,cash,2023-03-24
2068,758,43,cash,2023-03-24
2069,45,52,cash,2023-03-24
2070,501,35,cash,2023-03-24
2071,822,29,cash,2023-03-24
2072,897,25,cash,2023-03-24
2073,544,25,credit_card,2023-03-24
2074,327,46,credit_card,2023-03-24
2075,752,18,credit_card,2023-03-24
2076,881,22,credit_card,2023-03-24
2077,393,11,credit_card,2023-03-24
2078,594,17,cash,2023-03-24
2079,352,22,credit_card,2023-03-24
2080,164,43,credit_card,2023-03-24
2081,400,20,credit_card,2023-03-24
2082,511,5,cash,2023-03-24
2083,795,56,cash,2023-03-24
2084,610,32,cash,2023-03-24
2085,237,17,credit_card,2023-03-24
2086,744,54,cash,2023-03-24
2087,605,59,credit_card,2023-03-24
2088,484,7,cash,2023-03-24
2089,769,18,cash,2023-03-24
2090,590,1,cash,2023-03-24
2091,754,21,cash,2023-03-25
2092,691,21,cash,2023-03-25
2093,195,5,credit_card,2023-03-25
2094,155,15,cash,2023-03-25
2095,886,15,credit_card,2023-03-25
2096,840,13,credit_card,2023-03-25
2097,975,26,credit_card,2023-03-25
2098,394,17,cash,2023-03-25
2099,941,12,cash,2023-03-25
2100,990,2,cash,2023-03-25
2101,468,42,credit_card,2023-03-25
2102,6,56,credit_card,2023-03-25
2103,828,34,credit_card,2023-03-25
2104,171,20,cash,2023-03-25
2105,999,41,credit_card,2023-03-25
2106,954,17,credit_card,2023-03-25
2107,634,5,credit_card,2023-03-25
2108,100,40,credit_card,2023-03-25
2109,230,32,credit_card,2023-03-25
2110,884,35,credit_card,2023-03-25
2111,853,37,credit_card,2023-03-25
2112,359,14,cash,2023-03-25
2113,15,22,cash,2023-03-25
2114,686,20,cash,2023-03-25
2115,390,2,cash,2023-03-25
2116,876,44,credit_card,2023-03-25
2117,507,36,cash,2023-03-25
2118,37,28,cash,2023-03-25
2119,817,50,credit_card,2023-03-25
2120,851,26,cash,2023-03-25
2121,395,42,credit_card,2023-03-25
2122,131,40,cash,2023-03-25
2123,382,24,cash,2023-03-25
2124,90,54,credit_card,2023-03-25
2125,872,52,cash,2023-03-25
2126,623,6,cash,2023-03-25
2127,469,11,cash,2023-03-25
2128,283,38,cash,2023-03-25
2129,575,19,cash,2023-03-25
2130,76,17,credit_card,2023-03-25
2131,612,39,credit_card,2023-03-26
2132,63,7,cash,2023-03-26
2133,487,38,credit_card,2023-03-26
2134,19,21,credit_card,2023-03-26
2135,72,19,cash,2023-03-26
2136,912,3,credit_card,2023-03-26
2137,788,16,credit_card,2023-03-26
2138,618,36,cash,2023-03-26
2139,617,56,credit_card,2023-03-26
2140,885,12,credit_card,2023-03-26
2141,589,57,cash,2023-03-26
2142,66,43,credit_card,2023-03-26
2143,615,37,cash,2023-03-26
2144,546,9,cash,2023-03-26
2145,824,1,credit_card,2023-03-26
2146,336,3,credit_card,2023-03-26
2147,370,58,credit_card,2023-03-26
2148,37,14,credit_card,2023-03-26
2149,810,2,credit_card,2023-03-26
2150,591,58,credit_card,2023-03-26
2151,627,42,credit_card,2023-03-26
2152,915,49,cash,2023-03-26
2153,529,22,cash,2023-03-26
2154,1000,36,credit_card,2023-03-26
2155,118,21,credit_card,2023-03-26
2156,297,8,credit_card,2023-03-26
2157,789,35,cash,2023-03-26
2158,644,23,credit_card,2023-03-26
2159,452,56,cash,2023-03-26
2160,948,11,cash,2023-03-26
2161,80,20,credit_card,2023-03-26
2162,591,25,cash,2023-03-26
2163,69,50,credit_card,2023-03-26
2164,525,21,cash,2023-03-26
2165,648,49,credit_card,2023-03-26
2166,189,22,cash,2023-03-26
2167,478,5,credit_card,2023-03-26
2168,525,12,cash,2023-03-27
2169,440,30,cash,2023-03-27
2170,224,50,credit_card,2023-03-27
2171,469,57,credit_card,2023-03-27
2172,699,16,cash,2023-03-27
2173,933,7,credit_card,2023-03-27
2174,139,20,cash,2023-03-27
2175,601,30,credit_card,2023-03-28
2176,408,47,credit_card,2023-03-28
2177,344,52,credit_card,2023-03-28
2178,891,45,credit_card,2023-03-28
2179,429,43,credit_card,2023-03-28
2180,311,24,credit_card,2023-03-28
2181,778,51,cash,2023-03-28
2182,487,60,credit_card,2023-03-28
2183,38,56,cash,2023-03-28
2184,349,9,credit_card,2023-03-28
2185,840,49,cash,2023-03-28
2186,518,42,cash,2023-03-28
2187,215,43,credit_card,2023-03-28
2188,192,55,cash,2023-03-28
2189,588,34,cash,2023-03-28
2190,111,52,cash,2023-03-29
2191,319,35,credit_card,2023-03-29
2192,2,44,cash,2023-03-29
2193,324,50,cash,2023-03-29
2194,151,8,credit_card,2023-03-30
2195,327,20,cash,2023-03-30
2196,768,27,credit_card,2023-03-30
2197,393,36,credit_card,2023-03-30
2198,710,29,credit_card,2023-03-30
2199,559,54,credit_card,2023-03-30
2200,28,47,credit_card,2023-03-30
2201,828,26,credit_card,2023-03-30
2202,716,33,cash,2023-03-30
2203,46,26,cash,2023-03-30
2204,263,18,credit_card,2023-03-30
2205,996,28,credit_card,2023-03-31
2206,644,43,credit_card,2023-03-31
2207,593,50,cash,2023-03-31
2208,794,46,cash,2023-03-31
2209,200,35,credit_card,2023-03-31
2210,693,32,credit_card,2023-03-31
2211,574,38,cash,2023-03-31
2212,776,56,cash,2023-03-31
2213,603,42,cash,2023-03-31
2214,785,37,cash,2023-03-31
2215,711,44,credit_card,2023-03-31
2216,235,2,credit_card,2023-03-31
2217,786,57,credit_card,2023-03-31
2218,380,19,cash,2023-03-31
2219,430,30,credit_card,2023-03-31
2220,888,32,credit_card,2023-03-31
2221,97,36,credit_card,2023-03-31
2222,228,19,cash,2023-03-31
2223,342,5,credit_card,2023-03-31
2224,384,39,cash,2023-03-31
2225,587,48,credit_card,2023-03-31
2226,731,13,cash,2023-03-31
2227,369,22,cash,2023-03-31
2228,982,37,cash,2023-03-31
2229,410,27,credit_card,2023-03-31
2230,209,37,credit_card,2023-03-31
2231,554,50,cash,2023-03-31
2232,21,17,cash,2023-03-31
2233,42,9,credit_card,2023-03-31
2234,616,6,credit_card,2023-03-31
2235,527,50,cash,2023-03-31
2236,162,26,cash,2023-03-31
2237,69,8,credit_card,2023-03-31
2238,823,16,cash,2023-03-31
2239,999,26,credit_card,2023-03-31
2240,945,29,credit_card,2023-03-31
2241,40,27,credit_card,2023-03-31
2242,802,1,credit_card,2023-03-31
2243,190,11,credit_card,2023-03-31
2244,277,44,credit_card,2023-03-31
2245,634,50,credit_card,2023-03-31
2246,23,40,credit_card,2023-03-31
2247,110,17,credit_card,2023-03-31
2248,459,38,credit_card,2023-03-31
2249,107,41,credit_card,2023-03-31
2250,304,7,credit_card,2023-03-31
2251,493,29,credit_card,2023-03-31
2252,53,19,credit_card,2023-03-31
2253,378,18,cash,2023-04-01
2254,190,11,credit_card,2023-04-01
2255,244,37,cash,2023-04-01
2256,477,7,credit_card,2023-04-01
2257,533,12,cash,2023-04-01
2258,791,13,credit_card,2023-04-01
2259,592,30,cash,2023-04-01
2260,111,38,credit_card,2023-04-01
2261,425,2,cash,2023-04-01
2262,331,52,credit_card,2023-04-02
2263,756,27,cash,2023-04-02
2264,264,25,cash,2023-04-02
2265,599,36,cash,2023-04-02
2266,841,33,cash,2023-04-02
2267,246,2,credit_card,2023-04-02
2268,868,44,credit_card,2023-04-02
2269,158,10,credit_card,2023-04-02
2270,744,7,cash,2023-04-02
2271,799,15,cash,2023-04-02
2272,924,52,credit_card,2023-04-02
2273,903,25,credit_card,2023-04-02
2274,328,10,credit_card,2023-04-02
2275,323,51,cash,2023-04-02
2276,306,39,cash,2023-04-02
2277,901,26,cash,2023-04-02
2278,39,22,credit_card,2023-04-02
2279,426,12,credit_card,2023-04-03
2280,858,29,cash,2023-04-03
2281,702,49,credit_card,2023-04-03
2282,890,1,credit_card,2023-04-03
2283,202,44,cash,2023-04-03
2284,320,12,credit_card,2023-04-03
2285,391,20,credit_card,2023-04-03
2286,77,17,credit_card,2023-04-03
2287,459,16,cash,2023-04-03
2288,361,9,credit_card,2023-04-03
2289,430,12,cash,2023-04-03
2290,448,16,cash,2023-04-03
2291,886,5,credit_card,2023-04-03
2292,897,43,cash,2023-04-03
2293,474,48,cash,2023-04-03
2294,735,27,cash,2023-04-03
2295,78,52,credit_card,2023-04-03
2296,156,33,credit_card,2023-04-03
2297,33,38,credit_card,2023-04-03
2298,507,52,cash,2023-04-03
2299,416,28,cash,2023-04-03
2300,273,29,credit_card,2023-04-03
2301,619,14,cash,2023-04-03
2302,725,35,credit_card,2023-04-03
2303,408,25,credit_card,2023-04-03
2304,19,41,credit_card,2023-04-03
2305,222,32,cash,2023-04-03
2306,173,27,credit_card,2023-04-03
2307,416,50,cash,2023-04-03
2308,980,16,cash,2023-04-03
2309,240,27,cash,2023-04-03
2310,8,9,cash,2023-04-03
2311,468,29,cash,2023-04-04
2312,886,51,cash,2023-04-04
2313,737,44,cash,2023-04-04
2314,722,37,credit_card,2023-04-04
2315,253,39,credit_card,2023-04-04
2316,681,51,cash,2023-04-04
2317,20,32,cash,2023-04-04
2318,399,31,credit_card,2023-04-04
2319,535,26,cash,2023-04-04
2320,830,53,credit_card,2023-04-04
2321,431,38,credit_card,2023-04-04
2322,964,12,cash,2023-04-04
2323,522,10,credit_card,2023-04-04
2324,323,41,cash,2023-04-04
2325,343,55,cash,2023-04-04
2326,699,6,credit_card,2023-04-04
2327,925,32,cash,2023-04-04
2328,624,60,credit_card,2023-04-04
2329,60,31,cash,2023-04-04
2330,751,58,cash,2023-04-04
2331,550,48,cash,2023-04-04
2332,320,28,credit_card,2023-04-04
2333,166,18,credit_card,2023-04-04
2334,597,33,credit_card,2023-04-04
2335,356,38,credit_card,2023-04-04
2336,40,38,cash,2023-04-04
2337,259,30,credit_card,2023-04-04
2338,303,15,cash,2023-04-04
2339,39,30,cash,2023-04-04
2340,81,40,credit_card,2023-04-04
2341,255,49,cash,2023-04-04
2342,989,10,cash,2023-04-04
2343,604,36,cash,2023-04-04
2344,814,49,credit_card,2023-04-04
2345,127,46,credit_card,2023-04-04
2346,421,19,cash,2023-04-04
2347,854,15,cash,2023-04-04
2348,602,26,credit_card,2023-04-04
2349,462,17,cash,2023-04-04
2350,657,52,credit_card,2023-04-04
2351,732,23,credit_card,2023-04-04
2352,376,10,credit_card,2023-04-04
2353,664,44,cash,2023-04-04
2354,258,33,cash,2023-04-04
2355,332,33,cash,2023-04-04
2356,191,20,cash,2023-04-04
2357,12,35,credit_card,2023-04-04
2358,649,11,credit_card,2023-04-04
2359,921,54,credit_card,2023-04-04
2360,126,31,cash,2023-04-05
2361,596,29,credit_card,2023-04-05
2362,746,43,credit_card,2023-04-05
2363,495,5,cash,2023-04-05
2364,170,13,credit_card,2023-04-05
2365,248,30,cash,2023-04-05
2366,886,4,credit_card,2023-04-05
2367,743,48,cash,2023-04-05
2368,691,28,credit_card,2023-04-05
2369,702,51,cash,2023-04-06
2370,152,40,credit_card,2023-04-06
2371,90,16,cash,2023-04-06
2372,645,11,credit_card,2023-04-06
2373,301,13,cash,2023-04-06
2374,32,34,credit_card,2023-04-06
2375,775,17,cash,2023-04-06
2376,635,41,cash,2023-04-06
2377,989,2,cash,2023-04-06
2378,877,30,cash,2023-04-06
2379,60,36,credit_card,2023-04-06
2380,625,18,credit_card,2023-04-06
2381,251,57,credit_card,2023-04-06
2382,407,4,credit_card,2023-04-06
