id,customer_id,order_status,order_date
1930,55,delivered,2023-03-21
1931,837,paid,2023-03-21
1932,444,open,2023-03-21
1933,713,open,2023-03-21
1934,879,open,2023-03-21
1935,435,paid,2023-03-21
1936,88,paid,2023-03-21
1937,841,open,2023-03-21
1938,107,delivered,2023-03-21
1939,980,open,2023-03-21
1940,833,delivered,2023-03-21
1941,273,open,2023-03-21
1942,183,delivered,2023-03-21
1943,355,delivered,2023-03-21
1944,300,open,2023-03-21
1945,556,open,2023-03-21
1946,729,paid,2023-03-21
1947,911,delivered,2023-03-21
1948,720,delivered,2023-03-21
1949,11,paid,2023-03-21
1950,415,delivered,2023-03-21
1951,439,delivered,2023-03-21
1952,152,delivered,2023-03-22
1953,873,paid,2023-03-22
1954,266,delivered,2023-03-22
1955,909,open,2023-03-22
1956,964,paid,2023-03-22
1957,889,open,2023-03-22
1958,997,open,2023-03-22
1959,147,delivered,2023-03-22
1960,358,paid,2023-03-22
1961,773,paid,2023-03-22
1962,833,paid,2023-03-22
1963,181,open,2023-03-22
1964,307,delivered,2023-03-22
1965,985,paid,2023-03-22
1966,415,delivered,2023-03-22
1967,534,delivered,2023-03-22
1968,973,delivered,2023-03-22
1969,73,delivered,2023-03-22
1970,590,delivered,2023-03-22
1971,760,delivered,2023-03-22
1972,452,delivered,2023-03-22
1973,76,paid,2023-03-22
1974,543,paid,2023-03-22
1975,679,delivered,2023-03-22
1976,487,delivered,2023-03-22
1977,319,delivered,2023-03-23
1978,565,delivered,2023-03-23
1979,649,paid,2023-03-23
1980,746,open,2023-03-23
1981,197,open,2023-03-23
1982,52,delivered,2023-03-23
1983,871,open,2023-03-23
1984,914,open,2023-03-23
1985,694,delivered,2023-03-23
1986,219,open,2023-03-23
1987,203,delivered,2023-03-23
1988,821,delivered,2023-03-23
1989,560,paid,2023-03-23
1990,997,paid,2023-03-23
1991,105,delivered,2023-03-23
1992,193,delivered,2023-03-23
1993,825,paid,2023-03-23
1994,788,open,2023-03-23
1995,787,paid,2023-03-24
1996,187,delivered,2023-03-24
1997,713,delivered,2023-03-24
1998,444,paid,2023-03-24
1999,602,paid,2023-03-24
2000,875,paid,2023-03-24
2001,410,open,2023-03-24
2002,565,paid,2023-03-24
2003,756,open,2023-03-24
2004,499,delivered,2023-03-24
2005,579,delivered,2023-03-24
2006,521,delivered,2023-03-24
2007,583,paid,2023-03-24
2008,486,paid,2023-03-24
2009,470,open,2023-03-24
2010,317,delivered,2023-03-24
2011,155,open,2023-03-24
2012,652,open,2023-03-24
2013,492,open,2023-03-24
2014,295,delivered,2023-03-24
2015,774,open,2023-03-24
2016,638,open,2023-03-24
2017,117,delivered,2023-03-24
2018,406,open,2023-03-25
2019,510,open,2023-03-25
2020,852,open,2023-03-25
2021,486,paid,2023-03-25
2022,592,open,2023-03-25
2023,44,open,2023-03-25
2024,762,delivered,2023-03-25
2025,658,delivered,2023-03-25
2026,287,paid,2023-03-25
2027,84,delivered,2023-03-25
2028,331,paid,2023-03-25
2029,999,delivered,2023-03-25
2030,687,open,2023-03-26
2031,420,delivered,2023-03-26
2032,125,open,2023-03-26
2033,603,open,2023-03-26
2034,56,paid,2023-03-26
2035,132,paid,2023-03-26
2036,245,paid,2023-03-26
2037,764,paid,2023-03-26
2038,453,paid,2023-03-27
2039,112,paid,2023-03-27
2040,789,paid,2023-03-27
2041,190,delivered,2023-03-27
2042,579,delivered,2023-03-27
2043,604,delivered,2023-03-27
2044,18,delivered,2023-03-28
2045,705,paid,2023-03-28
2046,48,delivered,2023-03-28
2047,261,paid,2023-03-28
2048,926,delivered,2023-03-28
2049,346,open,2023-03-28
2050,579,open,2023-03-28
2051,363,paid,2023-03-28
2052,721,open,2023-03-28
2053,242,paid,2023-03-28
2054,336,open,2023-03-28
2055,883,open,2023-03-28
2056,626,open,2023-03-28
2057,309,paid,2023-03-28
2058,289,delivered,2023-03-28
2059,389,delivered,2023-03-28
2060,497,open,2023-03-28
2061,818,paid,2023-03-28
2062,553,open,2023-03-28
2063,818,delivered,2023-03-28
2064,383,delivered,2023-03-28
2065,148,paid,2023-03-28
2066,147,open,2023-03-28
2067,611,delivered,2023-03-28
2068,888,paid,2023-03-28
2069,796,open,2023-03-28
2070,905,open,2023-03-28
2071,916,paid,2023-03-28
2072,204,open,2023-03-28
2073,275,paid,2023-03-28
2074,681,paid,2023-03-28
2075,535,delivered,2023-03-28
2076,411,paid,2023-03-28
2077,675,delivered,2023-03-28
2078,433,open,2023-03-29
2079,912,delivered,2023-03-29
2080,20,delivered,2023-03-29
2081,582,paid,2023-03-29
2082,537,paid,2023-03-29
2083,897,paid,2023-03-29
2084,912,delivered,2023-03-29
2085,214,open,2023-03-29
2086,384,paid,2023-03-29
2087,287,paid,2023-03-29
2088,454,delivered,2023-03-29
2089,408,paid,2023-03-29
2090,5,paid,2023-03-29
2091,313,open,2023-03-29
2092,116,paid,2023-03-29
2093,723,open,2023-03-29
2094,22,delivered,2023-03-29
2095,214,open,2023-03-29
2096,828,delivered,2023-03-29
2097,810,paid,2023-03-29
2098,624,open,2023-03-29
2099,704,paid,2023-03-29
2100,480,open,2023-03-29
2101,641,paid,2023-03-29
2102,751,open,2023-03-29
2103,712,delivered,2023-03-29
2104,904,paid,2023-03-29
2105,479,paid,2023-03-29
2106,124,open,2023-03-29
2107,727,paid,2023-03-29
2108,185,open,2023-03-29
2109,904,paid,2023-03-30
2110,34,delivered,2023-03-30
2111,547,open,2023-03-30
2112,331,delivered,2023-03-30
2113,922,delivered,2023-03-30
2114,451,paid,2023-03-30
2115,642,open,2023-03-30
2116,285,paid,2023-03-30
2117,16,open,2023-03-30
2118,408,delivered,2023-03-30
2119,6,paid,2023-03-30
2120,261,delivered,2023-03-30
2121,638,paid,2023-03-30
2122,863,delivered,2023-03-30
2123,120,open,2023-03-30
2124,514,paid,2023-03-30
2125,935,open,2023-03-30
2126,757,open,2023-03-30
2127,928,delivered,2023-03-30
2128,996,open,2023-03-31
2129,144,open,2023-03-31
2130,638,delivered,2023-03-31
2131,423,open,2023-03-31
2132,809,delivered,2023-03-31
2133,336,open,2023-03-31
2134,237,delivered,2023-03-31
2135,661,delivered,2023-03-31
2136,742,paid,2023-03-31
2137,873,delivered,2023-03-31
2138,680,delivered,2023-03-31
2139,340,paid,2023-03-31
2140,758,open,2023-03-31
2141,596,open,2023-03-31
2142,529,delivered,2023-04-01
2143,237,paid,2023-04-01
2144,476,paid,2023-04-01
2145,247,delivered,2023-04-01
2146,193,delivered,2023-04-01
2147,44,paid,2023-04-01
2148,966,open,2023-04-01
2149,188,delivered,2023-04-01
2150,123,delivered,2023-04-01
2151,636,open,2023-04-01
2152,243,paid,2023-04-01
2153,613,open,2023-04-01
2154,350,open,2023-04-01
2155,163,delivered,2023-04-01
2156,610,delivered,2023-04-01
2157,400,open,2023-04-01
2158,325,paid,2023-04-01
2159,877,open,2023-04-01
2160,976,paid,2023-04-01
2161,175,open,2023-04-01
2162,849,paid,2023-04-01
2163,371,paid,2023-04-01
2164,612,open,2023-04-01
2165,834,paid,2023-04-01
2166,794,paid,2023-04-01
2167,916,delivered,2023-04-01
2168,156,open,2023-04-01
2169,688,open,2023-04-01
2170,781,delivered,2023-04-01
2171,352,paid,2023-04-01
2172,596,delivered,2023-04-01
2173,770,open,2023-04-01
2174,125,paid,2023-04-01
2175,59,open,2023-04-01
2176,10,open,2023-04-01
2177,824,paid,2023-04-01
2178,637,paid,2023-04-01
2179,800,delivered,2023-04-01
2180,469,paid,2023-04-01
2181,772,delivered,2023-04-01
2182,587,paid,2023-04-01
2183,59,delivered,2023-04-01
2184,655,open,2023-04-01
2185,912,paid,2023-04-01
2186,157,open,2023-04-01
2187,980,open,2023-04-01
2188,93,delivered,2023-04-01
2189,276,open,2023-04-01
2190,24,open,2023-04-01
2191,71,paid,2023-04-02
2192,685,open,2023-04-02
2193,875,delivered,2023-04-02
2194,929,open,2023-04-03
2195,129,paid,2023-04-03
2196,498,delivered,2023-04-03
2197,161,paid,2023-04-03
2198,390,open,2023-04-03
2199,677,open,2023-04-03
2200,344,paid,2023-04-03
2201,198,delivered,2023-04-03
2202,266,delivered,2023-04-03
2203,910,open,2023-04-03
2204,966,paid,2023-04-03
2205,757,open,2023-04-03
2206,262,open,2023-04-03
2207,650,paid,2023-04-03
2208,619,paid,2023-04-03
2209,641,open,2023-04-03
2210,57,paid,2023-04-03
2211,397,delivered,2023-04-03
2212,317,paid,2023-04-03
2213,44,paid,2023-04-03
2214,298,paid,2023-04-03
2215,822,paid,2023-04-03
2216,323,delivered,2023-04-03
2217,399,open,2023-04-03
2218,394,paid,2023-04-03
2219,102,open,2023-04-03
2220,782,paid,2023-04-03
2221,214,open,2023-04-03
2222,492,paid,2023-04-03
2223,912,open,2023-04-03
2224,695,delivered,2023-04-03
2225,761,delivered,2023-04-03
2226,700,open,2023-04-03
2227,297,paid,2023-04-03
2228,50,delivered,2023-04-03
2229,946,delivered,2023-04-03
2230,593,delivered,2023-04-03
2231,607,delivered,2023-04-03
2232,36,open,2023-04-04
2233,715,delivered,2023-04-04
2234,839,delivered,2023-04-04
2235,699,paid,2023-04-04
2236,165,open,2023-04-04
2237,780,paid,2023-04-04
2238,687,delivered,2023-04-04
2239,600,open,2023-04-04
2240,834,paid,2023-04-04
2241,731,paid,2023-04-04
2242,389,paid,2023-04-04
2243,681,open,2023-04-04
2244,393,paid,2023-04-04
2245,20,delivered,2023-04-04
2246,178,open,2023-04-04
2247,939,open,2023-04-04
2248,189,open,2023-04-04
2249,84,paid,2023-04-04
2250,460,paid,2023-04-04
2251,897,delivered,2023-04-04
2252,378,delivered,2023-04-04
2253,68,delivered,2023-04-04
2254,636,delivered,2023-04-04
2255,879,paid,2023-04-04
2256,848,paid,2023-04-04
2257,375,paid,2023-04-04
2258,884,paid,2023-04-04
2259,297,paid,2023-04-04
2260,644,delivered,2023-04-04
2261,9,open,2023-04-04
2262,837,open,2023-04-04
2263,575,paid,2023-04-04
2264,939,delivered,2023-04-04
2265,814,open,2023-04-04
2266,937,paid,2023-04-04
2267,45,delivered,2023-04-04
2268,778,paid,2023-04-04
2269,910,paid,2023-04-04
2270,983,open,2023-04-04
2271,704,paid,2023-04-04
2272,943,open,2023-04-04
2273,405,paid,2023-04-05
2274,7,delivered,2023-04-05
2275,656,paid,2023-04-05
2276,823,paid,2023-04-05
2277,453,open,2023-04-05
2278,137,paid,2023-04-05
2279,447,delivered,2023-04-05
2280,749,open,2023-04-05
2281,284,paid,2023-04-05
2282,304,paid,2023-04-05
2283,989,paid,2023-04-05
2284,655,open,2023-04-05
2285,209,delivered,2023-04-05
2286,924,delivered,2023-04-05
2287,43,delivered,2023-04-05
2288,842,open,2023-04-05
2289,397,delivered,2023-04-05
2290,815,delivered,2023-04-05
2291,799,open,2023-04-05
2292,125,paid,2023-04-05
2293,866,open,2023-04-05
2294,554,open,2023-04-05
2295,63,paid,2023-04-05
2296,142,open,2023-04-05
2297,557,open,2023-04-05
2298,887,paid,2023-04-05
2299,870,paid,2023-04-05
2300,692,paid,2023-04-05
2301,564,paid,2023-04-05
2302,791,open,2023-04-05
2303,228,paid,2023-04-05
2304,226,paid,2023-04-05
2305,957,delivered,2023-04-05
2306,676,paid,2023-04-05
2307,290,paid,2023-04-05
2308,879,open,2023-04-05
2309,74,open,2023-04-05
2310,809,paid,2023-04-05
2311,590,paid,2023-04-05
2312,249,delivered,2023-04-05
2313,690,open,2023-04-05
2314,308,open,2023-04-05
2315,985,paid,2023-04-05
2316,252,paid,2023-04-06
2317,24,open,2023-04-06
2318,269,open,2023-04-06
2319,49,paid,2023-04-06
2320,764,open,2023-04-06
2321,189,paid,2023-04-06
2322,421,delivered,2023-04-06
2323,586,open,2023-04-06
2324,243,paid,2023-04-06
2325,750,paid,2023-04-06
2326,218,paid,2023-04-06
2327,427,open,2023-04-06
2328,495,paid,2023-04-07
2329,974,open,2023-04-07
2330,592,open,2023-04-07
2331,260,open,2023-04-07
2332,450,open,2023-04-07
2333,403,paid,2023-04-07
2334,426,open,2023-04-07
2335,62,paid,2023-04-07
2336,199,paid,2023-04-07
2337,927,open,2023-04-07
2338,254,open,2023-04-07
2339,554,paid,2023-04-07
2340,290,open,2023-04-07
2341,701,paid,2023-04-07
2342,539,delivered,2023-04-07
2343,334,open,2023-04-07
2344,642,paid,2023-04-07
2345,322,delivered,2023-04-07
2346,769,paid,2023-04-07
2347,104,delivered,2023-04-07
2348,594,delivered,2023-04-07
2349,523,paid,2023-04-07
2350,358,open,2023-04-07
2351,792,paid,2023-04-07
2352,938,paid,2023-04-07
2353,532,delivered,2023-04-07
2354,980,delivered,2023-04-07
2355,638,delivered,2023-04-07
2356,722,delivered,2023-04-07
2357,404,open,2023-04-07
2358,951,open,2023-04-07
2359,867,open,2023-04-07
2360,979,delivered,2023-04-07
2361,646,open,2023-04-07
2362,686,delivered,2023-04-07
2363,910,open,2023-04-07
2364,709,paid,2023-04-07
2365,299,delivered,2023-04-07
2366,709,delivered,2023-04-07
2367,693,paid,2023-04-07
2368,158,open,2023-04-07
2369,196,open,2023-04-07
2370,481,delivered,2023-04-07
2371,424,open,2023-04-07
2372,893,paid,2023-04-07
2373,987,paid,2023-04-07
2374,640,open,2023-04-07
2375,221,delivered,2023-04-07
2376,232,paid,2023-04-07
2377,567,delivered,2023-04-07
2378,352,paid,2023-04-08
2379,685,paid,2023-04-08
2380,688,paid,2023-04-08
2381,98,delivered,2023-04-08
2382,982,delivered,2023-04-08
2383,791,paid,2023-04-08
2384,434,paid,2023-04-08
2385,385,open,2023-04-08
2386,653,paid,2023-04-08
2387,646,paid,2023-04-08
2388,428,delivered,2023-04-08
2389,385,open,2023-04-08
2390,844,delivered,2023-04-08
2391,392,open,2023-04-08
2392,871,paid,2023-04-08
2393,350,paid,2023-04-08
2394,277,open,2023-04-08
2395,947,delivered,2023-04-08
2396,820,paid,2023-04-08
2397,706,paid,2023-04-08
2398,551,delivered,2023-04-08
2399,328,delivered,2023-04-08
2400,97,delivered,2023-04-08
2401,893,delivered,2023-04-08
2402,35,delivered,2023-04-08
2403,753,paid,2023-04-08
2404,283,paid,2023-04-08
2405,913,delivered,2023-04-08
2406,293,paid,2023-04-08
2407,762,open,2023-04-08
2408,920,delivered,2023-04-08
2409,904,paid,2023-04-08
2410,848,open,2023-04-08
2411,400,paid,2023-04-08
2412,774,open,2023-04-08
2413,607,open,2023-04-08
2414,490,open,2023-04-08
2415,160,paid,2023-04-08
2416,8,delivered,2023-04-08
2417,26,paid,2023-04-08
2418,386,open,2023-04-08
2419,643,delivered,2023-04-08
2420,728,delivered,2023-04-10
2421,891,open,2023-04-10
2422,70,open,2023-04-10
2423,467,paid,2023-04-10
2424,798,delivered,2023-04-10
2425,328,paid,2023-04-10
2426,579,delivered,2023-04-10
2427,153,open,2023-04-10
2428,313,paid,2023-04-10
2429,6,open,2023-04-10
2430,411,open,2023-04-10
2431,32,delivered,2023-04-10
2432,94,open,2023-04-10
2433,356,delivered,2023-04-10
2434,594,delivered,2023-04-10
2435,284,delivered,2023-04-10
2436,288,paid,2023-04-11
2437,275,open,2023-04-11
2438,190,delivered,2023-04-11
2439,802,delivered,2023-04-11
2440,397,delivered,2023-04-11
2441,978,delivered,2023-04-11
2442,957,open,2023-04-11
2443,790,delivered,2023-04-11
2444,276,delivered,2023-04-11
2445,62,open,2023-04-11
2446,235,paid,2023-04-11
2447,999,open,2023-04-11
2448,193,delivered,2023-04-11
2449,252,open,2023-04-11
2450,579,delivered,2023-04-11
2451,264,paid,2023-04-11
2452,340,delivered,2023-04-11
2453,572,paid,2023-04-11
2454,175,delivered,2023-04-11
2455,183,open,2023-04-11
2456,786,open,2023-04-11
2457,572,delivered,2023-04-11
2458,924,open,2023-04-11
2459,650,delivered,2023-04-11
2460,214,paid,2023-04-11
2461,843,paid,2023-04-11
2462,277,paid,2023-04-11
2463,204,paid,2023-04-11
2464,794,open,2023-04-11
2465,215,paid,2023-04-11
2466,512,open,2023-04-11
2467,204,open,2023-04-11
2468,957,delivered,2023-04-11
2469,342,delivered,2023-04-11
2470,958,open,2023-04-11
2471,414,paid,2023-04-11
2472,987,open,2023-04-11
2473,492,paid,2023-04-11
2474,433,open,2023-04-11
2475,699,open,2023-04-11
2476,745,open,2023-04-13
2477,965,paid,2023-04-13
2478,969,open,2023-04-13
2479,819,paid,2023-04-13
2480,56,paid,2023-04-13
2481,789,open,2023-04-13
2482,712,open,2023-04-13
2483,707,open,2023-04-13
2484,121,open,2023-04-14
2485,374,paid,2023-04-14
2486,280,paid,2023-04-14
2487,970,open,2023-04-15
2488,19,delivered,2023-04-15
2489,653,paid,2023-04-15
2490,999,open,2023-04-15
2491,396,open,2023-04-15
2492,204,paid,2023-04-15
2493,97,delivered,2023-04-15
2494,649,open,2023-04-15
2495,465,paid,2023-04-15
2496,30,paid,2023-04-15
2497,657,paid,2023-04-15
2498,994,paid,2023-04-15
2499,478,delivered,2023-04-15
2500,979,paid,2023-04-15
2501,477,delivered,2023-04-15
2502,201,paid,2023-04-15
2503,533,paid,2023-04-15
2504,11,delivered,2023-04-15
2505,601,paid,2023-04-15
2506,494,paid,2023-04-15
2507,52,delivered,2023-04-15
2508,78,delivered,2023-04-15
2509,989,paid,2023-04-15
2510,175,delivered,2023-04-15
2511,458,open,2023-04-15
2512,240,paid,2023-04-15
2513,402,open,2023-04-15
2514,802,paid,2023-04-15
2515,180,open,2023-04-15
2516,427,delivered,2023-04-15
2517,356,delivered,2023-04-15
2518,425,paid,2023-04-15
2519,471,delivered,2023-04-15
2520,77,open,2023-04-15
2521,961,delivered,2023-04-15
2522,502,paid,2023-04-15
2523,500,open,2023-04-15
2524,471,delivered,2023-04-15
2525,52,paid,2023-04-15
2526,644,open,2023-04-15
2527,521,delivered,2023-04-15
2528,655,delivered,2023-04-15
2529,552,paid,2023-04-15
2530,245,delivered,2023-04-15
2531,202,paid,2023-04-16
2532,120,delivered,2023-04-16
2533,494,delivered,2023-04-16
2534,381,paid,2023-04-16
2535,567,open,2023-04-16
2536,735,delivered,2023-04-16
2537,412,open,2023-04-16
2538,332,open,2023-04-16
2539,884,paid,2023-04-16
2540,197,paid,2023-04-16
2541,294,paid,2023-04-16
2542,99,delivered,2023-04-16
2543,808,delivered,2023-04-16
2544,952,paid,2023-04-16
2545,388,delivered,2023-04-16
2546,646,open,2023-04-16
2547,506,open,2023-04-16
2548,409,paid,2023-04-16
2549,221,delivered,2023-04-16
2550,298,open,2023-04-16
2551,576,delivered,2023-04-16
2552,727,open,2023-04-16
2553,866,open,2023-04-16
2554,137,delivered,2023-04-16
2555,971,paid,2023-04-16
2556,758,paid,2023-04-16
2557,525,delivered,2023-04-16
2558,462,open,2023-04-16
2559,646,open,2023-04-16
2560,950,open,2023-04-16
2561,907,open,2023-04-16
2562,785,open,2023-04-16
2563,637,delivered,2023-04-16
2564,836,delivered,2023-04-16
2565,42,delivered,2023-04-16
2566,68,delivered,2023-04-16
2567,465,delivered,2023-04-16
2568,819,open,2023-04-16
2569,885,paid,2023-04-16
2570,373,open,2023-04-16
2571,51,open,2023-04-16
2572,195,delivered,2023-04-17
2573,401,open,2023-04-17
2574,129,paid,2023-04-17
2575,805,paid,2023-04-18
2576,269,open,2023-04-18
2577,712,paid,2023-04-18
2578,731,paid,2023-04-18
2579,318,delivered,2023-04-18
2580,974,paid,2023-04-18
2581,595,paid,2023-04-18
2582,760,delivered,2023-04-18
2583,501,delivered,2023-04-18
2584,917,paid,2023-04-18
2585,491,paid,2023-04-18
2586,233,delivered,2023-04-18
2587,602,delivered,2023-04-18
2588,802,delivered,2023-04-18
2589,173,open,2023-04-18
2590,612,paid,2023-04-18
2591,157,open,2023-04-18
2592,261,delivered,2023-04-18
2593,264,open,2023-04-18
2594,720,open,2023-04-18
2595,20,open,2023-04-18
2596,575,paid,2023-04-18
2597,333,open,2023-04-18
2598,473,delivered,2023-04-18
2599,380,delivered,2023-04-18
2600,965,delivered,2023-04-18
2601,369,open,2023-04-18
2602,815,paid,2023-04-18
2603,438,paid,2023-04-18
2604,17,paid,2023-04-18
2605,532,paid,2023-04-18
2606,404,open,2023-04-18
2607,671,paid,2023-04-18
2608,1,paid,2023-04-18
2609,888,open,2023-04-18
2610,424,paid,2023-04-18
2611,256,delivered,2023-04-18
2612,324,delivered,2023-04-18
2613,777,paid,2023-04-18
2614,697,delivered,2023-04-18
2615,215,paid,2023-04-19
2616,706,delivered,2023-04-19
2617,561,delivered,2023-04-19
2618,655,paid,2023-04-19
2619,304,paid,2023-04-19
2620,53,delivered,2023-04-19
2621,932,paid,2023-04-19
2622,904,open,2023-04-19
2623,506,delivered,2023-04-19
2624,583,paid,2023-04-19
2625,972,open,2023-04-19
2626,436,paid,2023-04-19
2627,42,delivered,2023-04-19
2628,625,open,2023-04-19
2629,356,delivered,2023-04-19
2630,390,delivered,2023-04-20
2631,357,paid,2023-04-20
2632,761,delivered,2023-04-20
2633,186,delivered,2023-04-20
2634,564,open,2023-04-20
2635,387,delivered,2023-04-20
2636,547,open,2023-04-20
2637,474,delivered,2023-04-20
2638,245,paid,2023-04-20
2639,892,paid,2023-04-20
2640,941,paid,2023-04-20
2641,280,open,2023-04-20
2642,133,delivered,2023-04-20
2643,385,paid,2023-04-20
2644,157,paid,2023-04-20
2645,418,open,2023-04-20
2646,377,delivered,2023-04-20
2647,237,delivered,2023-04-20
2648,388,delivered,2023-04-20
2649,175,paid,2023-04-20
2650,424,paid,2023-04-20
2651,950,paid,2023-04-20
2652,396,paid,2023-04-20
2653,16,paid,2023-04-20
2654,125,open,2023-04-20
2655,598,delivered,2023-04-20
2656,315,paid,2023-04-20
2657,822,delivered,2023-04-20
2658,546,delivered,2023-04-20
2659,414,delivered,2023-04-20
2660,849,delivered,2023-04-20
2661,307,paid,2023-04-20
2662,194,delivered,2023-04-20
2663,852,paid,2023-04-20
2664,191,open,2023-04-20
2665,298,open,2023-04-20
2666,912,open,2023-04-20
2667,78,open,2023-04-20
2668,229,delivered,2023-04-20
2669,237,delivered,2023-04-20
2670,277,delivered,2023-04-20
2671,229,paid,2023-04-20
2672,784,delivered,2023-04-20
2673,769,open,2023-04-20
2674,477,delivered,2023-04-20
2675,332,delivered,2023-04-21
2676,411,delivered,2023-04-21
2677,575,open,2023-04-21
2678,43,open,2023-04-21
2679,867,delivered,2023-04-21
2680,913,open,2023-04-21
2681,718,open,2023-04-21
2682,476,paid,2023-04-21
2683,491,open,2023-04-21
2684,294,paid,2023-04-21
2685,352,delivered,2023-04-21
2686,508,open,2023-04-21
2687,875,open,2023-04-21
2688,346,paid,2023-04-21
2689,482,open,2023-04-21
2690,41,delivered,2023-04-21
2691,715,paid,2023-04-21
2692,102,paid,2023-04-21
2693,741,paid,2023-04-21
2694,226,paid,2023-04-21
2695,816,open,2023-04-21
2696,521,paid,2023-04-21
2697,621,paid,2023-04-21
2698,225,paid,2023-04-21
2699,911,delivered,2023-04-21
2700,121,paid,2023-04-21
2701,975,delivered,2023-04-21
2702,512,paid,2023-04-21
2703,302,paid,2023-04-21
2704,914,open,2023-04-21
2705,442,paid,2023-04-21
2706,923,paid,2023-04-21
2707,290,paid,2023-04-21
2708,553,paid,2023-04-21
2709,622,paid,2023-04-21
2710,612,delivered,2023-04-21
2711,768,open,2023-04-21
2712,193,paid,2023-04-21
2713,981,open,2023-04-21
2714,99,delivered,2023-04-21
2715,768,paid,2023-04-21
2716,206,delivered,2023-04-21
2717,494,paid,2023-04-21
2718,368,open,2023-04-21
2719,256,paid,2023-04-21
2720,264,open,2023-04-21
2721,985,delivered,2023-04-21
2722,636,open,2023-04-21
2723,666,paid,2023-04-21
2724,482,delivered,2023-04-22
2725,175,paid,2023-04-22
2726,219,delivered,2023-04-22
2727,815,paid,2023-04-22
2728,780,paid,2023-04-22
2729,552,open,2023-04-22
2730,426,delivered,2023-04-22
2731,295,delivered,2023-04-22
2732,456,delivered,2023-04-22
2733,505,paid,2023-04-22
2734,364,delivered,2023-04-22
2735,975,paid,2023-04-22
2736,361,delivered,2023-04-22
2737,904,paid,2023-04-22
2738,87,open,2023-04-22
2739,926,delivered,2023-04-22
2740,73,paid,2023-04-22
2741,434,paid,2023-04-22
2742,326,open,2023-04-22
2743,814,delivered,2023-04-22
2744,928,open,2023-04-22
2745,446,paid,2023-04-22
2746,989,delivered,2023-04-22
2747,934,delivered,2023-04-22
2748,920,paid,2023-04-22
2749,399,open,2023-04-23
2750,163,delivered,2023-04-23
2751,229,open,2023-04-23
2752,539,paid,2023-04-23
2753,525,open,2023-04-23
2754,200,delivered,2023-04-23
2755,531,delivered,2023-04-23
2756,989,open,2023-04-23
2757,895,paid,2023-04-23
2758,227,paid,2023-04-23
2759,552,paid,2023-04-23
2760,597,delivered,2023-04-23
2761,210,paid,2023-04-23
2762,327,paid,2023-04-23
2763,618,paid,2023-04-23
2764,549,open,2023-04-23
2765,850,open,2023-04-23
2766,313,paid,2023-04-23
2767,182,paid,2023-04-23
2768,956,delivered,2023-04-23
2769,865,delivered,2023-04-24
2770,418,paid,2023-04-24
2771,131,open,2023-04-24
2772,765,delivered,2023-04-24
2773,810,open,2023-04-24
2774,255,paid,2023-04-24
2775,562,delivered,2023-04-24
2776,563,open,2023-04-24
2777,875,open,2023-04-24
2778,647,paid,2023-04-24
2779,399,paid,2023-04-24
2780,282,paid,2023-04-24
2781,753,open,2023-04-24
2782,503,delivered,2023-04-24
2783,703,paid,2023-04-24
2784,451,open,2023-04-24
2785,378,delivered,2023-04-24
2786,589,open,2023-04-24
2787,786,open,2023-04-24
2788,162,paid,2023-04-24
2789,122,open,2023-04-24
2790,153,delivered,2023-04-24
2791,618,delivered,2023-04-24
2792,601,paid,2023-04-24
2793,622,open,2023-04-25
2794,984,delivered,2023-04-25
2795,601,open,2023-04-25
2796,904,paid,2023-04-25
2797,307,open,2023-04-25
2798,674,open,2023-04-25
2799,588,paid,2023-04-25
2800,484,paid,2023-04-25
2801,179,delivered,2023-04-25
2802,530,delivered,2023-04-25
2803,366,delivered,2023-04-25
2804,370,open,2023-04-25
2805,788,delivered,2023-04-25
2806,933,delivered,2023-04-25
2807,972,open,2023-04-25
2808,588,paid,2023-04-26
2809,160,delivered,2023-04-26
2810,516,paid,2023-04-26
2811,328,delivered,2023-04-26
2812,769,open,2023-04-26
2813,575,paid,2023-04-26
2814,901,delivered,2023-04-26
2815,705,delivered,2023-04-26
2816,966,paid,2023-04-26
2817,90,open,2023-04-26
2818,975,delivered,2023-04-26
2819,488,open,2023-04-26
2820,904,paid,2023-04-26
2821,882,delivered,2023-04-26
2822,560,paid,2023-04-26
2823,921,paid,2023-04-26
2824,917,paid,2023-04-26
2825,88,delivered,2023-04-26
2826,134,delivered,2023-04-26
2827,193,paid,2023-04-26
2828,875,open,2023-04-26
2829,880,open,2023-04-26
2830,839,delivered,2023-04-26
2831,630,paid,2023-04-26
2832,239,delivered,2023-04-26
2833,814,open,2023-04-26
2834,464,delivered,2023-04-26
2835,139,open,2023-04-26
2836,949,paid,2023-04-26
2837,574,open,2023-04-26
2838,68,open,2023-04-26
2839,457,paid,2023-04-26
2840,377,paid,2023-04-26
2841,391,paid,2023-04-26
2842,952,delivered,2023-04-26
2843,758,delivered,2023-04-26
2844,947,delivered,2023-04-26
2845,967,delivered,2023-04-26
2846,502,paid,2023-04-27
2847,492,open,2023-04-27
2848,187,delivered,2023-04-27
2849,221,open,2023-04-27
2850,820,delivered,2023-04-27
2851,610,open,2023-04-27
2852,11,open,2023-04-27
2853,38,delivered,2023-04-27
2854,233,open,2023-04-27
2855,965,paid,2023-04-27
2856,985,paid,2023-04-27
2857,467,delivered,2023-04-27
2858,418,open,2023-04-27
2859,95,open,2023-04-27
2860,687,paid,2023-04-27
